A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A23,B63,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A23,B65,CW8,DQ2,DR17,NULL,DR52,NULL,0.000130432
A23,B65,CW8,DQ5,DR1,NULL,NULL,NULL,0.000130432
A23,B65,CW8,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A23,B7,CW12,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A23,B7,CW7,DQ6,DR15,DR51,NULL,NULL,0.000391295
A23,B7,CW7,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A23,B71,CW16,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A23,B8,CW7,DQ2,DR17,NULL,DR52,NULL,0.00025083
A24,B13,CW10,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A24,B13,CW6,DQ2,DR7,NULL,NULL,DR53,0.001675546
A24,B13,CW6,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A24,B13,CW6,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A24,B13,CW6,DQ7,DR11,NULL,DR52,NULL,0.000120399
A24,B13,CW6,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B15,CW1,DQ6,DR15,DR51,NULL,NULL,2.00664e-05
A24,B15,CW1,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B15,CW1,DQ9,DR9,NULL,NULL,DR53,0.000300996
A24,B15,CW10,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B15,CW10,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B15,CW10,DQ8,DR4,NULL,NULL,DR53,0.000541793
A24,B15,CW2,DQ2,DR17,NULL,DR52,NULL,0.000130432
A24,B15,CW2,DQ5,DR10,NULL,NULL,NULL,2.00664e-05
A24,B15,CW2,DQ7,DR11,NULL,DR52,NULL,2.00664e-05
A24,B15,CW4,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A24,B15,CW4,DQ7,DR11,NULL,DR52,NULL,3.00996e-05
A24,B15,CW4,DQ9,DR9,NULL,NULL,DR53,7.02325e-05
A24,B15,CW6,DQ6,DR15,DR51,NULL,NULL,0.000130432
A24,B15,CW7,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B15,CW9,DQ2,DR17,NULL,DR52,NULL,0.000140465
A24,B15,CW9,DQ2,DR7,NULL,NULL,DR53,0.000160531
A24,B15,CW9,DQ4,DR8,NULL,NULL,DR53,0.000100332
A24,B15,CW9,DQ5,DR1,NULL,NULL,NULL,0.000652159
A24,B15,CW9,DQ5,DR14,NULL,DR52,NULL,0.000461528
A24,B15,CW9,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B15,CW9,DQ6,DR13,NULL,DR52,NULL,0.002177207
A24,B15,CW9,DQ6,DR15,DR51,NULL,NULL,0.000642125
A24,B15,CW9,DQ7,DR11,NULL,DR52,NULL,0.001826044
A24,B15,CW9,DQ7,DR12,NULL,DR52,NULL,0.000160531
A24,B15,CW9,DQ8,DR4,NULL,NULL,DR53,0.001785911
A24,B15,CW9,DQ9,DR7,NULL,NULL,DR53,9.02989e-05
A24,B15,CW9,DQ9,DR9,NULL,NULL,DR53,0.000220731
A24,B18,CW1,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B18,CW12,DQ2,DR7,NULL,NULL,DR53,2.00664e-05
A24,B18,CW12,DQ7,DR11,NULL,DR52,NULL,0.000913022
A24,B18,CW12,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B18,CW2,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A24,B18,CW2,DQ7,DR11,NULL,DR52,NULL,0.000130432
A24,B18,CW5,DQ2,DR17,NULL,DR52,NULL,0.000210697
A24,B18,CW5,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B18,CW5,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A24,B18,CW7,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A24,B18,CW7,DQ5,DR1,NULL,NULL,NULL,0.000220731
A24,B18,CW7,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A24,B18,CW7,DQ5,DR14,NULL,DR52,NULL,0.000501661
A24,B18,CW7,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A24,B18,CW7,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B18,CW7,DQ6,DR13,NULL,DR52,NULL,0.000240797
A24,B18,CW7,DQ7,DR11,NULL,DR52,NULL,0.001394616
A24,B18,CW7,DQ7,DR12,NULL,DR52,NULL,0.000160531
A24,B18,CW7,DQ8,DR4,NULL,NULL,DR53,0.000150498
A24,B18,CW7,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A24,B27,CW1,DQ2,DR17,NULL,DR52,NULL,0.000170565
A24,B27,CW1,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A24,B27,CW1,DQ5,DR1,NULL,NULL,NULL,0.000421395
A24,B27,CW1,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A24,B27,CW1,DQ6,DR15,DR51,NULL,NULL,8.02657e-05
A24,B27,CW1,DQ7,DR4,NULL,NULL,DR53,0.000120399
A24,B27,CW1,DQ9,DR9,NULL,NULL,DR53,0.000130432
A24,B27,CW15,DQ7,DR11,NULL,DR52,NULL,0.000130432
A24,B27,CW2,DQ4,DR8,NULL,NULL,DR53,0.000160531
A24,B27,CW2,DQ5,DR1,NULL,NULL,NULL,0.000421395
A24,B27,CW2,DQ5,DR14,NULL,DR52,NULL,0.000331096
A24,B27,CW2,DQ5,DR16,DR51,NULL,NULL,3.00996e-05
A24,B27,CW2,DQ6,DR13,NULL,DR52,NULL,0.000230764
A24,B27,CW2,DQ6,DR15,DR51,NULL,NULL,0.000240797
A24,B27,CW2,DQ7,DR4,NULL,NULL,DR53,0.000341129
A24,B27,CW2,DQ8,DR4,NULL,NULL,DR53,0.000571893
A24,B27,CW4,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A24,B27,CW9,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B35,CW10,DQ7,DR11,NULL,DR52,NULL,0.000120399
A24,B35,CW12,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B35,CW12,DQ5,DR1,NULL,NULL,NULL,0.000170565
A24,B35,CW12,DQ5,DR14,NULL,DR52,NULL,0.000270897
A24,B35,CW12,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B35,CW12,DQ7,DR11,NULL,DR52,NULL,9.02989e-05
A24,B35,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B35,CW12,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A24,B35,CW12,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A24,B35,CW16,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A24,B35,CW2,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B35,CW4,DQ2,DR17,NULL,DR52,NULL,0.000220731
A24,B35,CW4,DQ2,DR7,NULL,NULL,DR53,0.000140465
A24,B35,CW4,DQ4,DR8,NULL,NULL,DR53,0.00031103
A24,B35,CW4,DQ5,DR1,NULL,NULL,NULL,0.000983255
A24,B35,CW4,DQ5,DR10,NULL,NULL,NULL,0.00031103
A24,B35,CW4,DQ5,DR103,NULL,NULL,NULL,0.000852823
A24,B35,CW4,DQ5,DR14,NULL,DR52,NULL,0.000341129
A24,B35,CW4,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B35,CW4,DQ6,DR13,NULL,DR52,NULL,0.00053176
A24,B35,CW4,DQ6,DR15,DR51,NULL,NULL,0.000421395
A24,B35,CW4,DQ7,DR11,NULL,DR52,NULL,0.004745708
A24,B35,CW4,DQ7,DR12,NULL,DR52,NULL,0.000411362
A24,B35,CW4,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A24,B35,CW4,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B35,CW4,DQ8,DR4,NULL,NULL,DR53,0.000882923
A24,B35,CW4,DQ9,DR7,NULL,NULL,DR53,0.000180598
A24,B35,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A24,B35,CW9,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B35,CW9,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B37,CW6,DQ2,DR7,NULL,NULL,DR53,0.000130432
A24,B37,CW6,DQ4,DR8,NULL,NULL,DR53,9.02989e-05
A24,B37,CW6,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A24,B37,CW6,DQ5,DR103,NULL,NULL,NULL,8.02657e-05
A24,B37,CW6,DQ6,DR13,NULL,DR52,NULL,4.01328e-05
A24,B37,CW6,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B38,CW12,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A24,B38,CW12,DQ5,DR14,NULL,DR52,NULL,0.001013354
A24,B38,CW12,DQ6,DR13,NULL,DR52,NULL,0.000933089
A24,B38,CW12,DQ7,DR11,NULL,DR52,NULL,0.00025083
A24,B38,CW12,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B38,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B39,CW12,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A24,B39,CW12,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A24,B39,CW12,DQ5,DR16,DR51,NULL,NULL,0.000331096
A24,B39,CW2,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B39,CW7,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A24,B39,CW7,DQ4,DR8,NULL,NULL,DR53,0.00112372
A24,B39,CW7,DQ5,DR1,NULL,NULL,NULL,0.000431428
A24,B39,CW7,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A24,B39,CW7,DQ6,DR13,NULL,DR52,NULL,0.000541793
A24,B39,CW7,DQ6,DR15,DR51,NULL,NULL,0.000481594
A24,B39,CW7,DQ7,DR11,NULL,DR52,NULL,5.0166e-05
A24,B39,CW7,DQ7,DR8,NULL,NULL,DR53,6.01993e-05
A24,B39,CW7,DQ8,DR4,NULL,NULL,DR53,0.000210697
A24,B39,CW7,DQ9,DR7,NULL,NULL,DR53,0.000190631
A24,B40,CW10,DQ4,DR8,NULL,NULL,DR53,0.000331096
A24,B40,CW10,DQ5,DR1,NULL,NULL,NULL,0.000300996
A24,B40,CW10,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A24,B40,CW10,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B40,CW10,DQ6,DR13,NULL,DR52,NULL,0.001143786
A24,B40,CW10,DQ6,DR15,DR51,NULL,NULL,0.000190631
A24,B40,CW10,DQ7,DR11,NULL,DR52,NULL,0.000331096
A24,B40,CW10,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B40,CW10,DQ7,DR4,NULL,NULL,DR53,0.000120399
A24,B40,CW10,DQ7,DR8,NULL,NULL,DR53,6.01993e-05
A24,B40,CW10,DQ8,DR4,NULL,NULL,DR53,0.001224052
A24,B40,CW10,DQ9,DR7,NULL,NULL,DR53,0.000200664
A24,B40,CW10,DQ9,DR9,NULL,NULL,DR53,9.02989e-05
A24,B40,CW14,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A24,B40,CW15,DQ5,DR1404,NULL,NULL,NULL,6.01993e-05
A24,B40,CW2,DQ2,DR7,NULL,NULL,DR53,1.00332e-05
A24,B40,CW2,DQ4,DR8,NULL,NULL,DR53,4.01328e-05
A24,B40,CW2,DQ5,DR16,DR51,NULL,NULL,5.0166e-05
A24,B40,CW2,DQ7,DR11,NULL,DR52,NULL,0.000732424
A24,B40,CW2,DQ7,DR4,NULL,NULL,DR53,5.0166e-05
A24,B40,CW2,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B40,CW7,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B40,CW9,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B41,CW17,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B41,CW17,DQ7,DR13,NULL,DR52,NULL,0.000290963
A24,B41,CW17,DQ8,DR4,NULL,NULL,DR53,0.000120399
A24,B44,CW1,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A24,B44,CW1,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B44,CW12,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A24,B44,CW16,DQ2,DR7,NULL,NULL,DR53,0.000601993
A24,B44,CW16,DQ7,DR11,NULL,DR52,NULL,0.000321063
A24,B44,CW16,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B44,CW2,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B44,CW2,DQ5,DR1,NULL,NULL,NULL,0.000140465
A24,B44,CW2,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A24,B44,CW2,DQ5,DR16,DR51,NULL,NULL,0.000130432
A24,B44,CW2,DQ6,DR13,NULL,DR52,NULL,0.000150498
A24,B44,CW2,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A24,B44,CW2,DQ7,DR11,NULL,DR52,NULL,0.000481594
A24,B44,CW2,DQ7,DR4,NULL,NULL,DR53,5.0166e-05
A24,B44,CW4,DQ2,DR7,NULL,NULL,DR53,0.000270897
A24,B44,CW4,DQ7,DR11,NULL,DR52,NULL,0.000321063
A24,B44,CW5,DQ2,DR17,NULL,DR52,NULL,0.000140465
A24,B44,CW5,DQ4,DR8,NULL,NULL,DR53,0.000100332
A24,B44,CW5,DQ5,DR1,NULL,NULL,NULL,0.000551827
A24,B44,CW5,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A24,B44,CW5,DQ5,DR16,DR51,NULL,NULL,0.00025083
A24,B44,CW5,DQ6,DR13,NULL,DR52,NULL,0.001525048
A24,B44,CW5,DQ6,DR15,DR51,NULL,NULL,4.01328e-05
A24,B44,CW5,DQ7,DR11,NULL,DR52,NULL,0.000160531
A24,B44,CW5,DQ7,DR12,NULL,DR52,NULL,0.000160531
A24,B44,CW5,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A24,B44,CW5,DQ7,DR4,NULL,NULL,DR53,0.000892956
A24,B44,CW7,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B44,CW7,DQ5,DR1,NULL,NULL,NULL,0.000150498
A24,B44,CW7,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A24,B44,CW7,DQ6,DR13,NULL,DR52,NULL,0.000130432
A24,B44,CW9,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A24,B45,CW16,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A24,B45,CW6,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A24,B47,CW6,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B49,CW7,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A24,B49,CW7,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A24,B49,CW7,DQ6,DR13,NULL,DR52,NULL,0.00028093
A24,B49,CW7,DQ6,DR15,DR51,NULL,NULL,0.000120399
A24,B49,CW7,DQ7,DR11,NULL,DR52,NULL,0.000702325
A24,B50,CW6,DQ2,DR7,NULL,NULL,DR53,0.000230764
A24,B50,CW6,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B51,CW1,DQ7,DR11,NULL,DR52,NULL,0.001183919
A24,B51,CW1,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B51,CW12,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B51,CW14,DQ2,DR7,NULL,NULL,DR53,0.000160531
A24,B51,CW14,DQ5,DR14,NULL,DR52,NULL,0.000100332
A24,B51,CW14,DQ6,DR13,NULL,DR52,NULL,0.000100332
A24,B51,CW14,DQ7,DR11,NULL,DR52,NULL,0.000120399
A24,B51,CW14,DQ7,DR4,NULL,NULL,DR53,7.02325e-05
A24,B51,CW14,DQ7,DR8,NULL,NULL,DR53,4.01328e-05
A24,B51,CW14,DQ8,DR4,NULL,NULL,DR53,0.000210697
A24,B51,CW14,DQ9,DR7,NULL,NULL,DR53,0.000110365
A24,B51,CW15,DQ2,DR17,NULL,DR52,NULL,0.000190631
A24,B51,CW15,DQ4,DR8,NULL,NULL,DR53,0.000130432
A24,B51,CW15,DQ5,DR1,NULL,NULL,NULL,7.02325e-05
A24,B51,CW15,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B51,CW15,DQ6,DR15,DR51,NULL,NULL,0.000170565
A24,B51,CW15,DQ7,DR103,NULL,NULL,NULL,6.01993e-05
A24,B51,CW15,DQ7,DR11,NULL,DR52,NULL,0.000792624
A24,B51,CW15,DQ7,DR12,NULL,DR52,NULL,0.000150498
A24,B51,CW15,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A24,B51,CW15,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A24,B51,CW16,DQ5,DR14,NULL,DR52,NULL,0.000130432
A24,B51,CW16,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B51,CW2,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B51,CW2,DQ7,DR11,NULL,DR52,NULL,7.02325e-05
A24,B51,CW2,DQ7,DR4,NULL,NULL,DR53,0.000140465
A24,B51,CW4,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B51,CW5,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B51,CW7,DQ6,DR13,NULL,DR52,NULL,0.000130432
A24,B51,CW7,DQ7,DR11,NULL,DR52,NULL,2.00664e-05
A24,B51,CW9,DQ9,DR9,NULL,NULL,DR53,5.0166e-05
A24,B52,CW12,DQ2,DR17,NULL,DR52,NULL,0.000130432
A24,B53,CW4,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B55,CW1,DQ5,DR14,NULL,DR52,NULL,0.000160531
A24,B55,CW1,DQ5,DR16,DR51,NULL,NULL,0.000190631
A24,B55,CW1,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B55,CW1,DQ9,DR7,NULL,NULL,DR53,3.00996e-05
A24,B55,CW10,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B55,CW10,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A24,B55,CW7,DQ5,DR10,NULL,NULL,NULL,2.00664e-05
A24,B55,CW7,DQ7,DR11,NULL,DR52,NULL,2.00664e-05
A24,B55,CW9,DQ2,DR17,NULL,DR52,NULL,0.000130432
A24,B55,CW9,DQ5,DR1,NULL,NULL,NULL,1.00332e-05
A24,B55,CW9,DQ5,DR14,NULL,DR52,NULL,0.000642125
A24,B55,CW9,DQ6,DR13,NULL,DR52,NULL,0.000973221
A24,B55,CW9,DQ6,DR15,DR51,NULL,NULL,0.000581926
A24,B55,CW9,DQ7,DR11,NULL,DR52,NULL,0.00028093
A24,B55,CW9,DQ8,DR4,NULL,NULL,DR53,8.02657e-05
A24,B56,CW1,DQ5,DR1,NULL,NULL,NULL,0.000100332
A24,B56,CW1,DQ6,DR13,NULL,DR52,NULL,0.000130432
A24,B56,CW1,DQ6,DR15,DR51,NULL,NULL,0.000110365
A24,B57,CW4,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B57,CW6,DQ2,DR17,NULL,DR52,NULL,0.000130432
A24,B57,CW6,DQ5,DR1,NULL,NULL,NULL,1.00332e-05
A24,B57,CW6,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A24,B57,CW6,DQ7,DR11,NULL,DR52,NULL,0.000160531
A24,B57,CW6,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B57,CW6,DQ7,DR7,NULL,NULL,DR53,6.01993e-05
A24,B57,CW6,DQ9,DR7,NULL,NULL,DR53,0.001805978
A24,B57,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B57,CW7,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A24,B58,CW10,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A24,B58,CW10,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B58,CW6,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A24,B58,CW7,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A24,B58,CW7,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A24,B58,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B62,CW9,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A24,B62,CW9,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A24,B62,CW9,DQ8,DR4,NULL,NULL,DR53,0.000571893
A24,B63,CW7,DQ6,DR13,NULL,DR52,NULL,0.000471561
A24,B63,CW7,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A24,B63,CW7,DQ7,DR11,NULL,DR52,NULL,7.02325e-05
A24,B64,CW8,DQ2,DR7,NULL,NULL,DR53,0.000260864
A24,B64,CW8,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A24,B64,CW8,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A24,B65,CW2,DQ5,DR1,NULL,NULL,NULL,0.000371229
A24,B65,CW8,DQ5,DR1,NULL,NULL,NULL,0.000742458
A24,B65,CW8,DQ5,DR14,NULL,DR52,NULL,4.01328e-05
A24,B65,CW8,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A24,B65,CW8,DQ7,DR13,NULL,DR52,NULL,0.000110365
A24,B65,CW8,DQ8,DR4,NULL,NULL,DR53,0.000130432
A24,B7,CW12,DQ4,DR4,NULL,NULL,DR53,6.01993e-05
A24,B7,CW15,DQ8,DR4,NULL,NULL,DR53,3.00996e-05
A24,B7,CW4,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A24,B7,CW7,DQ2,DR7,NULL,NULL,DR53,0.000160531
A24,B7,CW7,DQ4,DR8,NULL,NULL,DR53,0.000160531
A24,B7,CW7,DQ5,DR1,NULL,NULL,NULL,0.001334417
A24,B7,CW7,DQ5,DR14,NULL,DR52,NULL,0.000511694
A24,B7,CW7,DQ6,DR13,NULL,DR52,NULL,0.000642125
A24,B7,CW7,DQ6,DR15,DR51,NULL,NULL,0.008287431
A24,B7,CW7,DQ7,DR103,NULL,NULL,NULL,7.02325e-05
A24,B7,CW7,DQ7,DR11,NULL,DR52,NULL,0.000762524
A24,B7,CW7,DQ7,DR12,NULL,DR52,NULL,0.000381262
A24,B7,CW7,DQ7,DR13,NULL,DR52,NULL,0.000120399
A24,B7,CW7,DQ7,DR4,NULL,NULL,DR53,0.000210697
A24,B7,CW7,DQ8,DR4,NULL,NULL,DR53,0.001033421
A24,B7,CW7,DQ9,DR7,NULL,NULL,DR53,0.000451494
A24,B71,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A24,B73,CW15,DQ2,DR4,NULL,NULL,DR53,0.000130432
A24,B8,CW7,DQ2,DR17,NULL,DR52,NULL,0.003953085
A24,B8,CW7,DQ2,DR7,NULL,NULL,DR53,0.000120399
A24,B8,CW7,DQ4,DR8,NULL,NULL,DR53,5.0166e-05
A24,B8,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A24,B8,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A24,B8,CW7,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A24,B8,CW7,DQ8,DR4,NULL,NULL,DR53,3.00996e-05
A24,B8,CW7,DQ9,DR7,NULL,NULL,DR53,0.000130432
A2403,B18,CW12,DQ7,DR11,NULL,DR52,NULL,0.000120399
A2403,B18,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2403,B35,CW4,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2403,B35,CW4,DQ8,DR4,NULL,NULL,DR53,0.000321063
A2403,B38,CW12,DQ6,DR13,NULL,DR52,NULL,0.000120399
A2403,B49,CW7,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2403,B49,CW7,DQ7,DR11,NULL,DR52,NULL,0.000190631
A2403,B51,CW16,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2403,B8,CW7,DQ2,DR17,NULL,DR52,NULL,7.02325e-05
A25,B13,CW6,DQ2,DR7,NULL,NULL,DR53,0.000160531
A25,B13,CW6,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A25,B15,CW1,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A25,B15,CW10,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B15,CW10,DQ8,DR4,NULL,NULL,DR53,9.02989e-05
A25,B15,CW4,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A25,B15,CW9,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B18,CW12,DQ2,DR7,NULL,NULL,DR53,0.000622059
A25,B18,CW12,DQ5,DR1,NULL,NULL,NULL,0.001083587
A25,B18,CW12,DQ5,DR11,NULL,DR52,NULL,6.01993e-05
A25,B18,CW12,DQ5,DR14,NULL,DR52,NULL,0.000100332
A25,B18,CW12,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A25,B18,CW12,DQ6,DR13,NULL,DR52,NULL,0.000692292
A25,B18,CW12,DQ6,DR15,DR51,NULL,NULL,0.005819262
A25,B18,CW12,DQ7,DR11,NULL,DR52,NULL,0.000481594
A25,B18,CW12,DQ7,DR12,NULL,DR52,NULL,7.02325e-05
A25,B18,CW12,DQ7,DR13,NULL,DR52,NULL,0.000130432
A25,B18,CW12,DQ8,DR4,NULL,NULL,DR53,0.000993288
A25,B18,CW12,DQ9,DR9,NULL,NULL,DR53,0.000130432
A25,B18,CW5,DQ2,DR17,NULL,DR52,NULL,0.000140465
A25,B18,CW7,DQ8,DR4,NULL,NULL,DR53,0.000130432
A25,B27,CW2,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A25,B27,CW2,DQ7,DR11,NULL,DR52,NULL,0.000130432
A25,B35,CW12,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B35,CW4,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A25,B35,CW4,DQ5,DR1,NULL,NULL,NULL,0.000170565
A25,B35,CW4,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A25,B35,CW4,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A25,B35,CW4,DQ6,DR13,NULL,DR52,NULL,4.01328e-05
A25,B35,CW4,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A25,B35,CW4,DQ7,DR12,NULL,DR52,NULL,3.00996e-05
A25,B35,CW4,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A25,B35,CW9,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A25,B37,CW6,DQ4,DR8,NULL,NULL,DR53,4.01328e-05
A25,B37,CW6,DQ5,DR10,NULL,NULL,NULL,5.0166e-05
A25,B38,CW12,DQ8,DR4,NULL,NULL,DR53,0.000260864
A25,B39,CW12,DQ2,DR7,NULL,NULL,DR53,0.000190631
A25,B39,CW12,DQ5,DR16,DR51,NULL,NULL,0.000230764
A25,B39,CW12,DQ7,DR11,NULL,DR52,NULL,0.000441461
A25,B39,CW6,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A25,B39,CW7,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A25,B40,CW10,DQ2,DR17,NULL,DR52,NULL,0.000100332
A25,B40,CW10,DQ2,DR7,NULL,NULL,DR53,0.000130432
A25,B40,CW10,DQ5,DR1,NULL,NULL,NULL,0.000100332
A25,B40,CW10,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A25,B40,CW10,DQ8,DR4,NULL,NULL,DR53,0.000110365
